GHI,Protected_Land,Habitat,Slope,Population_Density,Distance_to_Substation,Land_Cover,geometry,Wattage,GEOID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE
85.0,99.00401921380256,56.075874914224094,76.98701564257233,100.0,50.0,93.76090579354965,POINT Z (-106.65444400000007 34.746667000000116 0),8.4,350619703061,35,061,970306,1
15.0,93.92951671404764,43.765317125771986,42.33158674108668,100.0,50.0,90.52886971865503,POINT Z (-120.04666700000011 36.941111000000056 0),1.0,060390005102,06,039,000510,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-78.49888900000002 35.714444000000135 0),1.1,371830528071,37,183,052807,1
5.0,98.83116883116882,49.782374277031664,48.515776699029125,100.0,50.0,80.20635231840016,POINT Z (-122.13971700000008 37.63352600000018 0),2.7,060014371014,06,001,437101,4
20.0,100.0,36.89687285560239,71.61426463354648,100.0,50.0,99.95539652975198,POINT Z (-115.53250000000007 32.967222000000156 0),1.0,060250107003,06,025,010700,3
15.0,93.68885403391825,75.71659641211646,50.51984520738242,100.0,50.0,95.8226644446623,POINT Z (-116.54310000000011 33.89060000000007 0),4.0,060650449043,06,065,044904,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.447222 34.75638900000018 0),1.0,371650103004,37,165,010300,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.52583300000006 34.70472200000018 0),1.0,371650105012,37,165,010501,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.41944399999998 42.636389000000115 0),4.0,250173181004,25,017,318100,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.48805600000004 40.120556000000164 0),1.4,420293005015,42,029,300501,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.18777800000005 40.352222000000076 0),3.0,340258033005,34,025,803300,5
28.783452602686012,96.14155474953436,94.7299284383884,99.74904421135183,100.0,50.0,90.20792079207921,POINT Z (-98.44472200000007 29.27166700000004 0),41.7,480291519003,48,029,151900,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-78.986111 36.28805600000013 0),2.5,371459206022,37,145,920602,2
20.0,97.69532398784433,77.05911185177924,97.19327319082173,15.98029604940692,90.89893147730615,74.94088814822076,POINT Z (-112.24000000000007 33.8205560000001 0),6.0,040136100021,04,013,610002,1
85.0,92.58111949808843,51.936574845603374,90.87461863989765,100.0,50.0,97.08705028918733,POINT Z (-108.24805600000009 32.71388900000007 0),1.0,350179647021,35,017,964702,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.49000000000001 43.790000000000184 0),1.8,500279654001,50,027,965400,1
18.663366336633665,94.01480247034604,43.04332908538379,65.09860287466077,99.54122144887756,78.02323301637094,92.30006862072347,POINT Z (-115.39470000000004 33.80550000000008 0),249.7,060650469003,06,065,046900,3
20.0,97.35565140672483,57.913930006862074,67.90934983303869,100.0,50.0,95.56327810998921,POINT Z (-111.80235500000005 33.35586200000012 0),2.5,040134224013,04,013,422401,3
20.0,70.1558670718557,51.708656014116265,96.59366728752083,100.0,50.99009900990099,89.92255661209686,POINT Z (-114.96444400000007 36.39055600000009 0),20.0,320030059021,32,003,005902,1
20.0,100.0,39.05254386824821,68.45769230769231,100.0,50.0,99.91814527987452,POINT Z (-115.48194400000003 32.9827780000001 0),5.7,060250103001,06,025,010300,1
85.33084991667484,95.0,56.574355455347515,69.91687041564792,100.0,50.0,89.3760415645525,POINT Z (-108.7855560000001 38.272500000000136 0),1.0,080859661002,08,085,966100,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-159.58166700000012 21.901944000000174 0),6.0,150070407023,15,007,040702,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.865 42.58694400000015 0),2.0,360010143042,36,001,014304,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-85.98555600000005 39.662778000000095 0),10.0,180973903001,18,097,390300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-86.25972200000004 39.65944400000013 0),8.6,180973703041,18,097,370304,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.445833 41.955000000000126 0),5.0,091105382022,09,110,538202,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-85.98555600000005 39.662778000000095 0),10.0,180973903001,18,097,390300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-70.99194399999998 42.833056000000084 0),1.5,250092621003,25,009,262100,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.01805600000003 40.48250000000009 0),7.9,340190115003,34,019,011500,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.53833300000001 42.14527800000011 0),3.2,250138002021,25,013,800202,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-75.22250000000001 39.83583300000007 0),5.0,340155002052,34,015,500205,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-83.05500000000002 31.026944000000114 0),1.8,131739502021,13,173,950202,1
90.0,89.37261052837957,76.77237525732771,98.61361852433281,100.0,53.87462013528086,90.95647485540633,POINT Z (-104.40000000000008 33.30000000000012 0),1.7,350050012002,35,005,001200,2
15.0,93.36927752181158,41.537594353494754,58.46204513551452,96.52387020880306,50.0,89.46632683070287,POINT Z (-120.52872300000004 37.88975300000008 0),1.5,061090052011,06,109,005201,1
15.0,69.26783479349187,67.04979903930987,71.94346027368198,100.0,50.54651504754436,93.63846681697873,POINT Z (-117.53111100000008 34.04388900000006 0),1.0,060710127001,06,071,012700,1
15.0,76.6145181476846,61.57533575139692,75.68612069867169,100.0,50.002450740123514,92.70297029702971,POINT Z (-117.59611100000009 34.05000000000018 0),1.5,060710016002,06,071,001600,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-71.33888900000001 41.77305600000014 0),3.0,440070107011,44,007,010701,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-70.95583300000004 42.051111000000084 0),2.0,250235232012,25,023,523201,2
90.0,95.46417017939417,65.90432310557789,87.25302033199097,50.71267522791883,62.90069601019508,83.748750122537,POINT Z (-106.65777800000005 35.31333300000014 0),1.0,350430107271,35,043,010727,1
90.0,92.76394471130281,60.775414175080876,80.72124640269922,54.67699245172042,62.85707283599647,83.82374277031664,POINT Z (-106.66777800000006 35.2644440000001 0),1.0,350430107291,35,043,010729,1
15.0,96.02195863150672,53.81139104009411,72.42568108974359,95.94745613175179,50.0,95.88648171747867,POINT Z (-116.23444400000005 34.157222000000054 0),18.5,060710104201,06,071,010420,1
20.0,99.07656112145868,46.68855994510342,84.68957392499509,99.53435937653171,50.0,98.73443780021566,POINT Z (-115.47000000000006 33.080000000000084 0),150.0,060250101011,06,025,010101,1
17.77227722772277,40.72259644825475,34.244191745907266,30.531062710130097,100.0,52.97274776982649,52.08234486815018,POINT Z (-113.64583300000008 37.639167000000064 0),3.0,490211103001,49,021,110300,1
20.0,74.56670914616214,53.69081462601706,74.28080140452339,100.0,50.0,86.88687383589844,POINT Z (-113.09000000000007 37.80777800000016 0),3.0,490211102021,49,021,110202,1
20.0,66.11214586805215,64.08832467405156,75.17182817182817,100.0,50.0,90.84481913537888,POINT Z (-112.73166700000003 38.023333000000086 0),3.0,490211101001,49,021,110100,1
20.0,98.52955592588962,43.021272424272134,67.45905221992179,100.0,50.0,81.08234486815019,POINT Z (-113.00833300000012 38.29138900000011 0),3.0,490011002001,49,001,100200,1
20.0,98.31977257131653,42.337515929810806,67.67527632344387,100.0,50.0,79.61150867562004,POINT Z (-113.0355560000001 38.29138900000011 0),3.0,490011002001,49,001,100200,1
20.0,91.84981864523085,43.438878541319475,39.76385286489035,100.0,50.0,81.24791687089501,POINT Z (-112.73583300000006 38.25611100000009 0),2.2,490011002001,49,001,100200,1
20.0,92.21890010783257,32.07528673659445,40.96023540639415,100.0,50.0,68.1016567003235,POINT Z (-112.98888900000007 38.402778000000104 0),3.0,490011002001,49,001,100200,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-78.15416700000003 35.31388900000015 0),5.0,371910010001,37,191,001000,1
15.0,97.08852073326145,72.8742280168611,84.17189806159598,100.0,52.448289383393785,94.26928732477208,POINT Z (-117.45694400000006 34.55305600000003 0),1.5,060710091331,06,071,009133,1
15.0,87.91294971081267,78.46485638662877,63.28098039215686,100.0,50.0,92.55141652779139,POINT Z (-117.19111100000009 34.55111100000013 0),1.5,060710097141,06,071,009714,1
15.0,80.8077639447113,80.82933045779825,67.2124067530428,100.0,50.0,93.45466130771493,POINT Z (-117.14500000000011 34.49694400000011 0),1.5,060710121051,06,071,012105,1
15.0,87.4365258308009,78.31781197921772,63.88774509803922,100.0,50.0,92.62885991569453,POINT Z (-117.1919440000001 34.545000000000115 0),1.5,060710097141,06,071,009714,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-86.23361100000001 39.79000000000016 0),9.0,180973407001,18,097,340700,1
15.0,95.0,44.082933045779825,61.93380140421264,100.0,50.0,89.05568081560631,POINT Z (-120.07583300000012 36.13805600000018 0),18.0,060190078012,06,019,007801,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-82.38000000000001 29.623056000000105 0),1.2,120010015224,12,001,001522,4
20.0,100.0,39.57602195863151,90.44239631336406,100.0,50.0,99.77551220468581,POINT Z (-115.54638900000008 32.803333000000094 0),20.0,060250114001,06,025,011400,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.34083300000005 34.77416700000009 0),20.0,371650104001,37,165,010400,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-73.405278 42.114444000000134 0),1.8,250039261001,25,003,926100,1
15.0,92.23017351240074,79.94118223703559,23.134587392229314,100.0,79.96176845407312,90.34447603176159,POINT Z (-118.32472200000008 34.68166700000017 0),19.0,060379012091,06,037,901209,1
15.0,90.11273404568179,80.01029310851877,23.132158095665844,100.0,79.38388393294775,90.38368787373787,POINT Z (-118.32027800000006 34.68888900000015 0),10.0,060379012161,06,037,901216,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-83.675833 33.67805600000005 0),30.0,132971108022,13,297,110802,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.01638900000003 39.03166700000008 0),2.0,240358105003,24,035,810500,3
55.0,94.61621409665719,36.4454465248505,99.39427507107146,100.0,50.0,94.11263601607685,POINT Z (-110.86333300000008 32.18250000000009 0),3.0,040190036011,04,019,003601,1
13.353102636996374,82.64287814920105,32.16939515733752,82.91232903670176,100.0,50.0,94.39898049210862,POINT Z (-121.78777800000005 36.721111000000164 0),1.0,060530143022,06,053,014302,2
15.0,86.0484266248407,84.39956866973826,38.71445892694756,100.0,57.469365748456035,90.50249975492599,POINT Z (-118.05888900000006 34.69583300000006 0),1.0,060379003011,06,037,900301,1
5.0,86.53350515463917,37.549750024507404,31.65573505654281,100.0,50.0,75.2770316635624,POINT Z (-121.41679100000006 38.55480200000009 0),1.0,060670052011,06,067,005201,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-159.30305600000014 22.13166700000011 0),18.0,150079400002,15,007,940000,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-159.4500000000001 21.900833000000095 0),12.0,150070406032,15,007,040603,2
7.195863150671503,92.00352977286678,41.79639251053818,8.393939393939394,100.0,50.0,73.58984413292815,POINT Z (-119.42000000000007 36.20000000000009 0),3.0,061070031001,06,107,003100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-89.08833300000003 42.1752780000001 0),2.6,172010037114,17,201,003711,4
19.590236251347907,62.938927556121946,46.47534555435742,56.828487101005685,100.0,50.0,90.00490148024703,POINT Z (-115.32000000000012 35.63000000000011 0),260.1,320030057032,32,003,005703,2
18.835408293304578,58.69816684638761,46.243015390647976,49.162480779087645,100.0,51.112636016076856,88.38025683756494,POINT Z (-115.40000000000006 35.600000000000186 0),300.0,060710103001,06,071,010300,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.12611100000005 40.638056000000084 0),1.0,360850133022,36,085,013302,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.76833300000006 35.34444400000008 0),20.0,371239601021,37,123,960102,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.05305600000005 42.27805600000011 0),3.0,250277251001,25,027,725100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-158.04000000000016 21.328056000000192 0),5.0,150030084102,15,003,008410,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.17333300000003 40.66083300000012 0),1.7,340399800001,34,039,980000,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-74.17333300000003 40.66083300000012 0),2.3,340399800001,34,039,980000,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-158.01333300000013 21.47055600000002 0),5.0,150030089401,15,003,008940,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-158.01638900000015 21.468889000000082 0),1.5,150030089401,15,003,008940,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-158.15138900000014 21.406944000000028 0),5.0,150030096091,15,003,009609,1
20.0,98.09136359180472,60.05195569061857,80.3325888324873,98.36192530144103,50.0,87.63258504068229,POINT Z (-112.9041670000001 37.88277800000014 0),80.0,490211101001,49,021,110100,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-157.9844440000001 21.67972200000012 0),3.5,150030101031,15,003,010103,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-84.590556 40.5405560000001 0),4.0,391079674004,39,107,967400,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.77027800000003 35.38388900000009 0),4.0,371239601024,37,123,960102,4
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.47472200000009 35.54166700000025 0),3.5,371590511013,37,159,051101,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-78.18333300000003 35.576389000000134 0),4.0,371010401022,37,101,040102,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.10444399999999 34.52444400000015 0),4.0,371559618023,37,155,961802,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-76.80361100000009 36.45083300000008 0),5.0,370739703003,37,073,970300,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-78.26500000000006 35.96944400000019 0),5.0,370690608012,37,069,060801,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-77.09000000000005 35.51500000000014 0),5.0,370139310021,37,013,931002,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-157.96805600000013 21.37555600000019 0),1.0,150030114011,15,003,011401,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-70.96694400000004 41.75166700000012 0),2.6,250056171021,25,005,617102,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-70.99694400000003 41.6761110000001 0),6.3,250056531022,25,005,653102,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-158.1175000000001 21.321111000000087 0),1.0,150030085021,15,003,008502,1
85.0,99.29467699245173,62.287030683266345,86.83651091573644,100.0,50.0,80.56808156063131,POINT Z (-105.98527800000005 36.90777800000014 0),1.3,350390004021,35,039,000402,1
15.0,66.8397997496871,60.65924909322615,73.2938308246767,100.0,50.0,93.6104303499657,POINT Z (-117.5375000000001 34.013056000000184 0),3.0,060650406183,06,065,040618,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.69250000000004 32.91333300000013 0),2.5,450299705022,45,029,970502,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.20777800000006 35.73888900000008 0),19.4,370350102032,37,035,010203,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-72.61000000000003 42.57611100000006 0),2.0,250110414002,25,011,041400,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-86.04277800000001 39.77666700000013 0),4.0,180973606021,18,097,360602,1
20.0,96.39447113028135,53.66434663268307,83.9675930472356,100.0,62.09293206548378,97.6188608959906,POINT Z (-111.9842000000001 33.43450000000018 0),1.0,040131138006,04,013,113800,6
20.0,95.88667777668856,53.41143025193608,87.93421698576337,100.0,70.32251740025488,96.7323791785119,POINT Z (-112.0448400000001 33.43042000000005 0),1.4,040131172003,04,013,117200,3
85.0,100.0,93.2143907460053,97.09136359180472,100.0,73.96235663170278,90.91618468777571,POINT Z (-103.35000000000004 30.96000000000009 0),30.2,483719505005,48,371,950500,5
15.0,94.88236447407117,45.972453681011665,12.754893794252395,100.0,50.0,69.89020684246643,POINT Z (-119.85000000000007 35.62000000000016 0),32.0,060290045002,06,029,004500,2
15.0,95.70140182335065,64.0236251347907,35.393296467667305,88.7971767473777,68.81776296441525,85.93402607587491,POINT Z (-120.41000000000008 36.73000000000011 0),60.0,060190083041,06,019,008304,1
54.142240956768944,100.0,87.96588569748064,99.84805411234193,100.0,50.0,89.71826291540044,POINT Z (-98.33194400000006 29.46944400000017 0),4.4,480291316141,48,029,131614,1
20.0,84.46622880109793,94.76717968826586,79.34594222833563,100.0,50.0,83.33741790020586,POINT Z (-100.38388900000005 29.32888900000007 0),39.6,482719501003,48,271,950100,3
15.0,81.90471522399764,45.049014802470346,23.96826923076923,100.0,50.0,90.33928046269973,POINT Z (-118.87500000000006 35.15069400000006 0),12.0,060290062022,06,029,006202,2
15.0,81.90471522399764,45.049014802470346,23.96826923076923,100.0,50.0,90.33928046269973,POINT Z (-118.87527800000014 35.15069400000006 0),8.0,060290062022,06,029,006202,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.82166700000002 35.26194400000012 0),5.0,371619611031,37,161,961103,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.33250000000008 36.131111000000075 0),5.0,370010212011,37,001,021201,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.22944400000002 35.758056000000096 0),5.0,370350102032,37,035,010203,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.92638900000006 35.316944000000106 0),3.0,371619604003,37,161,960400,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.20861100000005 35.65111100000018 0),5.0,370350113003,37,035,011300,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.62194400000003 35.32805600000016 0),3.0,370459514001,37,045,951400,1
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-80.36333300000007 35.541944000000136 0),4.0,371590509032,37,159,050903,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.34888900000003 36.14888900000014 0),3.0,370010213005,37,001,021300,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.36194399999998 35.94805600000011 0),3.0,370010219012,37,001,021901,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-79.54805600000005 35.991111000000075 0),4.0,370810172003,37,081,017200,3
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.31527800000005 35.58611100000017 0),5.0,370350117022,37,035,011702,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-81.69694400000003 35.305000000000156 0),4.5,370459514005,37,045,951400,5
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-78.82388900000001 36.08000000000004 0),5.0,370630018017,37,063,001801,7
5.0,40.85822465292385,33.208999117733555,15.239197530864198,100.0,50.0,55.36614057445348,POINT Z (-121.9663890000001 38.3005560000001 0),1.0,060952523172,06,095,252317,2
100.0,100.0,100.0,100.0,100.0,50.0,100.0,POINT Z (-70.72333300000004 41.7875000000001 0),1.0,250235452004,25,023,545200,4
15.0,83.2428193314381,81.74100578374669,18.876770214709914,100.0,74.89853935888638,90.54386824821096,POINT Z (-118.28944400000007 34.716944000000126 0),5.0,060379009012,06,037,900901,2
15.0,84.30153906479757,81.59690226448387,19.745160194724328,100.0,75.53916282717381,90.5160278404078,POINT Z (-118.28944400000007 34.71333300000006 0),1.5,060379009012,06,037,900901,2
